# Time-averaged data for fix myat1
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11]
50000 200
84 6.2625 9.5872 0.474604 4.79867 9.76482 6.59615 1.34431 1.13422 5.91689 0.517862 1.92777
85 6.3375 9.69135 0.514406 4.81083 10.017 5.52206 1.36747 1.08584 6.14271 0.538994 2.03987
86 6.4125 9.60719 0.554802 4.87701 10.2788 4.53372 1.38694 1.05536 6.36742 0.563858 2.15992
87 6.4875 9.16367 0.59424 4.87999 10.5469 4.06571 1.40481 1.02885 6.59164 0.584676 2.28734
88 6.5625 8.96014 0.633698 4.88489 10.8216 3.37575 1.41999 1.02752 6.82077 0.600024 2.42115
89 6.6375 8.81429 0.673406 4.75329 11.0949 3.18556 1.43465 1.04922 7.06013 0.613394 2.56108
90 6.7125 7.33425 0.707198 4.76402 11.3751 3.02954 1.4489 1.10016 7.3168 0.625612 2.70704
91 6.7875 6.4677 0.737667 4.73242 11.6597 2.87852 1.46275 1.12095 7.58421 0.634599 2.85843
92 6.8625 5.84257 0.765802 4.7357 11.9509 2.96739 1.47734 1.12158 7.85771 0.645462 3.01582
93 6.9375 4.98035 0.790312 4.72406 12.2477 2.9616 1.49223 1.12795 8.13881 0.656389 3.1794
94 7.0125 4.30471 0.811958 4.72911 12.5512 3.05884 1.50794 1.17298 8.43748 0.663698 3.3484
95 7.0875 4.29723 0.834031 4.72224 12.8609 3.14536 1.52444 1.27747 8.76976 0.675148 3.52401
96 7.1625 4.87094 0.859583 4.81799 13.1835 3.40648 1.54269 1.3759 9.13526 0.682913 3.70542
97 7.2375 5.02916 0.886521 4.82148 13.5132 3.26769 1.56056 1.45722 9.5305 0.690438 3.89269
98 7.3125 6.05624 0.919635 4.87322 13.8534 3.21127 1.57849 1.49951 9.94569 0.699232 4.08629
99 7.3875 6.68053 0.956917 4.93268 14.2048 2.95814 1.59535 1.51874 10.3749 0.707558 4.28624
100 7.4625 6.86339 0.996 4.93814 14.5638 2.83271 1.61183 1.55182 10.8223 0.712717 4.49176
101 7.5375 7.45546 1.03931 4.91451 14.9283 2.80383 1.62846 1.61388 11.2971 0.719999 4.70357
102 7.6125 7.40069 1.08317 4.85581 15.2956 3.02253 1.64676 1.64104 11.7895 0.724158 4.92087
103 7.6875 7.61036 1.12916 4.7535 15.6623 3.28285 1.66702 1.67319 12.3016 0.724578 5.1426
104 7.7625 8.05234 1.17877 4.64838 16.0279 3.44899 1.68872 1.69819 12.8314 0.726912 5.3694
105 7.8375 7.65021 1.22682 4.47287 16.3866 3.48316 1.71106 1.72461 13.3799 0.732489 5.60238
106 7.9125 7.21624 1.27302 4.31187 16.739 3.55446 1.7343 1.70295 13.932 0.737966 5.84161
107 7.9875 6.59277 1.31603 4.16018 17.0854 3.3309 1.75649 1.67369 14.4849 0.7446 6.0876
108 8.0625 6.15726 1.35696 4.00513 17.4253 3.20937 1.77828 1.65908 15.0434 0.750376 6.34017
109 8.1375 6.31658 1.39973 3.89591 17.7621 3.18438 1.8003 1.68258 15.6203 0.757074 6.59976
110 8.2125 6.33465 1.44342 3.82697 18.099 3.21374 1.82294 1.69536 16.2124 0.759745 6.86508
111 8.2875 5.99062 1.48549 3.75744 18.4359 3.37804 1.84717 1.66557 16.8047 0.762472 7.13625
112 8.3625 5.90259 1.5277 3.73581 18.7769 3.49744 1.87271 1.63497 17.3967 0.767117 7.41402
113 8.4375 5.73373 1.56944 3.66487 19.1175 3.57425 1.89928 1.59962 17.9864 0.776423 7.70024
114 8.5125 5.46163 1.60991 3.65421 19.4632 3.74349 1.92761 1.5533 18.5692 0.787169 7.99559
115 8.5875 5.07103 1.64815 3.67284 19.8167 3.75143 1.9565 1.51876 19.1492 0.800215 8.30116
116 8.6625 4.96595 1.68625 3.63525 20.1728 3.75388 1.98592 1.48939 19.7279 0.812529 8.61687
117 8.7375 4.69159 1.72287 3.59857 20.5314 3.96017 2.01749 1.49289 20.318 0.823644 8.94246
118 8.8125 4.55829 1.75907 3.60508 20.8969 4.0125 2.05003 1.51813 20.9285 0.831756 9.27693
119 8.8875 4.68675 1.79693 3.58789 21.2668 4.06819 2.08359 1.53732 21.5573 0.840816 9.62082
120 8.9625 4.51732 1.83403 3.55968 21.6401 4.31145 2.11976 1.5627 22.2072 0.848138 9.97359
121 9.0375 4.68338 1.87315 3.51086 22.0144 4.54673 2.15854 1.56086 22.8674 0.852525 10.3341
122 9.1125 4.67407 1.91283 3.41573 22.3847 4.74667 2.1997 1.56049 23.5383 0.856495 10.7024
123 9.1875 4.49911 1.95167 3.40812 22.7602 4.79416 2.24196 1.5457 24.2139 0.86073 11.0786
124 9.2625 4.19382 1.98846 3.39208 23.1401 4.84996 2.28541 1.53395 24.8953 0.865489 11.4631
125 9.3375 4.45971 2.02822 3.34046 23.5203 4.84959 2.32957 1.51344 25.5786 0.871496 11.8565
126 9.4125 4.35903 2.06771 3.31122 23.9032 4.64651 2.37256 1.50978 26.2712 0.879048 12.2598
127 9.4875 4.22927 2.10664 3.30291 24.2913 4.62044 2.41599 1.47247 26.9575 0.889164 12.6742
128 9.5625 4.63777 2.15 3.33713 24.6897 4.47188 2.45869 1.47585 27.6563 0.903794 13.1022
129 9.6375 4.3169 2.191 3.33888 25.0945 4.45088 2.50186 1.49693 28.3762 0.919527 13.5444
130 9.7125 3.77965 2.22746 3.38098 25.5108 4.15771 2.54282 1.47713 29.0978 0.936261 14.0017
131 9.7875 3.77831 2.26447 3.41108 25.9374 4.27437 2.58558 1.48052 29.8321 0.953461 14.4747
132 9.8625 3.41316 2.29842 3.39152 26.368 4.16551 2.6279 1.47978 30.5774 0.969587 14.963
133 9.9375 3.11529 2.32988 3.38113 26.8039 4.17813 2.67098 1.5016 31.3453 0.983281 15.4658
134 10.0125 2.91231 2.35973 3.32796 27.2394 4.20681 2.71503 1.52578 32.1373 0.994835 15.9822
135 10.0875 2.98129 2.39075 3.33994 27.683 4.08518 2.75844 1.53311 32.9451 1.00511 16.5118
136 10.1625 2.87136 2.42107 3.32946 28.1319 3.88892 2.80038 1.55353 33.7759 1.01131 17.0526
137 10.2375 2.81681 2.45126 3.32665 28.587 3.73032 2.84121 1.5967 34.6424 1.01764 17.6049
138 10.3125 3.00396 2.48393 3.27956 29.0423 3.7949 2.88335 1.63111 35.5406 1.02243 18.1679
139 10.3875 3.03344 2.5174 3.27375 29.5034 3.57113 2.92359 1.63442 36.4537 1.03061 18.7437
140 10.4625 3.39493 2.5554 3.25407 29.9684 3.67411 2.96559 1.63389 37.3798 1.03886 19.3325
141 10.5375 3.4798 2.59491 3.26228 30.4412 3.66332 3.00807 1.6332 38.3188 1.04915 19.9358
142 10.6125 3.53752 2.63565 3.26051 30.9206 3.42529 3.04836 1.66351 39.289 1.05798 20.5527
143 10.6875 3.90454 2.68125 3.23684 31.4032 3.40446 3.08897 1.69863 40.2936 1.06686 21.1837
144 10.7625 3.81601 2.72645 3.16581 31.8819 3.27235 3.12855 1.73841 41.3363 1.07288 21.8272
145 10.8375 4.06781 2.7753 3.14518 32.3641 3.24463 3.16835 1.76779 42.4114 1.07878 22.4833
146 10.9125 4.39961 2.82888 3.12317 32.8496 3.1361 3.20735 1.77674 43.5069 1.08646 23.1532
147 10.9875 4.6815 2.88667 3.0784 33.3347 3.07939 3.24617 1.78828 44.6248 1.09041 23.8348
148 11.0625 4.76724 2.94632 3.05998 33.8236 3.05815 3.28526 1.82819 45.7833 1.09605 24.5294
149 11.1375 5.32822 3.01391 3.03216 34.3145 3.09269 3.32532 1.85272 46.9733 1.10128 25.2367
150 11.2125 5.50269 3.08465 2.981 34.8038 2.94356 3.36396 1.8689 48.1899 1.10619 25.9568
151 11.2875 5.28829 3.15354 2.90739 35.2873 2.92845 3.40293 1.8523 49.4119 1.11005 26.6892
152 11.3625 5.11298 3.22104 2.90616 35.7771 2.88837 3.44187 1.83339 50.6375 1.11282 27.4331
153 11.4375 5.16607 3.29015 2.87472 36.268 2.96842 3.48242 1.826 51.8744 1.11504 28.1884
154 11.5125 4.89376 3.35647 2.84413 36.7601 2.95395 3.52331 1.8297 53.1301 1.11829 28.9558
155 11.5875 4.78054 3.4221 2.83353 37.2567 3.0009 3.56539 1.80818 54.3872 1.12145 29.7355
156 11.6625 4.45037 3.484 2.81665 37.7568 3.1135 3.60961 1.80867 55.661 1.12799 30.53
157 11.7375 4.2665 3.5441 2.81407 38.2629 3.39024 3.65839 1.78515 56.9345 1.13348 31.3385
158 11.8125 4.08035 3.60232 2.79936 38.7728 3.53033 3.70983 1.7951 58.2315 1.13889 32.1614
159 11.8875 4.13644 3.66209 2.77857 39.2853 3.54557 3.76215 1.79496 59.5449 1.14768 33.0012
160 11.9625 4.15592 3.72291 2.75594 39.8001 3.77344 3.81854 1.77754 60.862 1.15794 33.8592
161 12.0375 4.04664 3.78286 2.73803 40.318 3.98058 3.87878 1.75276 62.1771 1.16907 34.7363
162 12.1125 4.00085 3.84289 2.7376 40.8423 3.81518 3.93723 1.7411 63.4997 1.17889 35.6319
163 12.1875 4.18837 3.9065 2.71422 41.3686 3.76031 3.99556 1.73217 64.832 1.19032 36.5474
164 12.2625 4.54107 3.97632 2.71598 41.9017 3.6982 4.05363 1.73863 66.1857 1.20074 37.4823
165 12.3375 4.43985 4.04543 2.72257 42.4427 3.46857 4.10877 1.72738 67.5472 1.2072 38.4338
166 12.4125 4.752 4.12029 2.72061 42.9898 3.16296 4.15966 1.73043 68.9276 1.21164 39.4004
167 12.4875 4.71338 4.19545 2.73608 43.5468 3.07423 4.20972 1.73347 70.3273 1.21743 40.3834
168 12.5625 4.70503 4.27137 2.76588 44.1166 2.9324 4.25805 1.71789 71.7311 1.22166 41.3817
169 12.6375 4.81647 4.35003 2.76535 44.6931 2.78808 4.30455 1.71181 73.1467 1.22753 42.3968
170 12.7125 4.66084 4.42705 2.75355 45.274 2.68121 4.3498 1.69006 74.561 1.23363 43.4291
171 12.7875 4.5322 4.50283 2.79213 45.87 2.62881 4.39469 1.68045 75.9838 1.23965 44.4787
172 12.8625 4.28677 4.57535 2.79456 46.4735 2.56086 4.43893 1.65823 77.4044 1.25004 45.5496
173 12.9375 4.28103 4.64862 2.8085 47.0871 2.59592 4.48431 1.64919 78.8337 1.26264 46.6439
174 13.0125 4.2583 4.72235 2.80716 47.7076 2.51012 4.52869 1.64904 80.2795 1.27467 47.7615
175 13.0875 4.54448 4.80195 2.80892 48.3357 2.54549 4.57422 1.64922 81.7422 1.2872 48.9031
176 13.1625 4.17591 4.87593 2.7911 48.9669 2.44863 4.61853 1.66002 83.2314 1.30076 50.07
177 13.2375 4.35487 4.95396 2.75321 49.5967 2.38623 4.66219 1.65457 84.7327 1.31219 51.2606
178 13.3125 4.27145 5.03136 2.72254 50.2265 2.2522 4.70388 1.6459 86.243 1.32564 52.4771
179 13.3875 4.02479 5.10513 2.72917 50.865 2.27212 4.7464 1.65009 87.7744 1.33756 53.7184
180 13.4625 4.03796 5.17996 2.69823 51.5034 2.23834 4.78877 1.65632 89.3287 1.34948 54.9848
181 13.5375 3.71096 5.2495 2.67133 52.1424 2.25715 4.83196 1.6592 90.9032 1.35911 56.2745
182 13.6125 3.82851 5.32204 2.6544 52.7845 2.29964 4.87646 1.69149 92.5262 1.36604 57.5852
183 13.6875 3.86388 5.39606 2.67046 53.4376 2.39776 4.92338 1.73459 94.2089 1.37189 58.9161
184 13.7625 3.81651 5.46998 2.64545 54.0916 2.36143 4.97008 1.7783 95.9529 1.38014 60.2696
185 13.8375 3.73854 5.54318 2.64248 54.7521 2.37237 5.01752 1.84196 97.7792 1.38674 61.6445
186 13.9125 3.80307 5.61845 2.6823 55.4299 2.34479 5.06492 1.88521 99.6686 1.39233 63.04
187 13.9875 3.69055 5.69228 2.66858 56.1114 2.39619 5.11388 1.9295 101.623 1.39651 64.4548
188 14.0625 3.61214 5.76532 2.67736 56.8025 2.24863 5.16031 1.95256 103.623 1.40103 65.8894
189 14.1375 3.59787 5.83885 2.68077 57.502 2.20637 5.20636 1.98429 105.676 1.40591 67.3444
190 14.2125 3.62808 5.91379 2.67515 58.2073 2.13105 5.25132 2.03077 107.8 1.41216 68.8214
191 14.2875 3.37001 5.98414 2.63857 58.9104 2.11753 5.29646 2.06367 109.982 1.4168 70.3189
192 14.3625 3.35516 6.05491 2.64035 59.6214 2.17768 5.34337 2.05453 112.176 1.4238 71.8397
193 14.4375 3.27933 6.1248 2.62482 60.3356 2.06443 5.38831 2.00271 114.338 1.43326 73.3866
194 14.5125 3.24746 6.19474 2.6211 61.0562 2.05286 5.43346 1.97101 116.487 1.44081 74.9579
195 14.5875 3.3391 6.2674 2.61514 61.7827 2.03836 5.47876 1.95094 118.637 1.44591 76.5511
196 14.6625 3.28987 6.33972 2.62582 62.5196 2.12892 5.52655 1.95551 120.814 1.44782 78.1628
197 14.7375 3.18424 6.41044 2.60855 63.2591 2.24875 5.57756 1.97028 123.029 1.45147 79.7952
198 14.8125 3.32525 6.48504 2.61684 64.0086 2.33969 5.63117 2.0041 125.306 1.45616 81.4495
199 14.8875 3.17739 6.55705 2.6051 64.7623 2.44129 5.68767 2.00807 127.611 1.46115 83.1264
200 14.9625 3.02412 6.62628 2.59062 65.5194 2.56503 5.74764 2.00362 129.933 1.46419 84.8237
800000 200
1 0.0375 0 0 0 0 0 0 0 0 0 0
2 0.1125 0 0 0 0 0 0 0 0 0 0
3 0.1875 0 0 0 0 0 0 0 0 0 0
4 0.2625 0 0 0 0 0 0 0 0 0 0
5 0.3375 0 0 0 0 0 0 0 0 0 0
6 0.4125 0 0 0 0 0 0 0 0 0 0
7 0.4875 0 0 0 0 0 0 0 0 0 0
8 0.5625 0 0 0 0 0 0 0 0 0 0
9 0.6375 0 0 0 0 0 0 0 0 0 0
10 0.7125 0 0 0 0 0 0 0 0 0 0
11 0.7875 0 0 0 0 0 0 0 0 0 0
12 0.8625 0 0 0 0 0 0 0 0 0 0
13 0.9375 0 0 0 0 0 0 0 0 0 0
14 1.0125 0 0 0 0 0 0 0 0 0 0
15 1.0875 0 0 0 0 0 0 0 0 0 0
16 1.1625 0 0 0 0 0 0 0 0 0 0
17 1.2375 0 0 0 0 0 0 0 0 0 0
18 1.3125 0 0 0 0 0 0 0 0 0 0
19 1.3875 0 0 0 0 0 0 0 0 0 0
20 1.4625 0 0 0 0 0 0 0 0 0 0
21 1.5375 0 0 0 0 0 0 0 0 0 0
22 1.6125 0 0 0 0 0 0 0 0 0 0
23 1.6875 0 0 0 0 0 0 0 0 0 0
24 1.7625 0 0 0 0 0 0 0 0 0 0
25 1.8375 0 0 0 0 0 0 0 0 0 0
26 1.9125 0 0 0 0 0 0 0 0 0 0
27 1.9875 0 0 0 0 0 0 0 0 0 0
28 2.0625 0 0 0 0 0 0 0 0 0 0
29 2.1375 0 0 0 0 0 0 0 0 0 0
30 2.2125 0 0 0 0 0 0 0 0 0 0
31 2.2875 0 0 0 0 0 0 0 0 0 0
32 2.3625 0 0 0 0 0 0 0 0 0 0
33 2.4375 0 0 0 0 0 0 0 0 0 0
34 2.5125 0 0 0 0 0 0 0 0 0 0
35 2.5875 0 0 0 0 0 0 0 0 8.68783e-05 3.01205e-06
36 2.6625 0 0 0 0 0 0 0 0 0.00179491 6.89006e-05
37 2.7375 0 0 0 0 0 0 0 0 0.0107728 0.000486948
38 2.8125 0 0 0 0 0 0 0 0 0.0348431 0.00191416
39 2.8875 0 0 0 0 0.00598145 5.20833e-06 0 0 0.0693138 0.00490675
40 2.9625 0 0 0 0 0.164791 0.00015625 0 0 0.106441 0.0097441
41 3.0375 0 0 0.0017297 2.08333e-05 1.82699 0.00191667 0 0 0.13926 0.0163975
42 3.1125 0 0 0.037889 0.0005 5.24577 0.00722396 0.000415298 2.08333e-05 0.165956 0.0247226
43 3.1875 0 0 0.242287 0.00371354 5.41415 0.0129688 0.00811769 0.000447917 0.182275 0.0343124
44 3.2625 0 0 0.843762 0.0154375 3.15802 0.0164792 0.0710619 0.00436458 0.193697 0.0449882
45 3.3375 0 0 2.20282 0.0474688 2.41773 0.0192917 0.1424 0.0125781 0.203066 0.0567009
46 3.4125 0 0 4.35699 0.113703 3.70877 0.0238021 0.189588 0.0240104 0.207423 0.0692087
47 3.4875 0 0 7.31976 0.229922 7.84823 0.0337708 0.235027 0.0388125 0.212794 0.0826106
48 3.5625 0 0 10.333 0.401115 16.131 0.055151 0.330642 0.0605417 0.223082 0.0972711
49 3.6375 0 0 13.6944 0.637651 28.062 0.0939271 0.486289 0.0938594 0.236059 0.113445
50 3.7125 0 0 17.3644 0.950073 46.9065 0.161443 0.606592 0.137151 0.249715 0.131266
51 3.7875 0 0 20.4413 1.33286 69.553 0.265641 0.685458 0.188068 0.25853 0.15047
52 3.8625 0 0 22.0533 1.76236 71.9895 0.377802 0.751665 0.246135 0.270989 0.171405
53 3.9375 0 0 22.1865 2.21139 45.7843 0.451932 0.932335 0.320984 0.28394 0.1942
54 4.0125 0.0379627 6.25e-05 20.0772 2.63336 21.9809 0.488891 1.10641 0.413224 0.295398 0.218827
55 4.0875 0.219494 0.0004375 15.914 2.98045 11.6565 0.509229 1.20952 0.517865 0.303115 0.24505
56 4.1625 0.811348 0.001875 11.6829 3.24469 7.88112 0.52349 1.35488 0.639422 0.308957 0.272769
57 4.2375 1.64519 0.00489583 9.00334 3.45573 6.2409 0.535193 1.41803 0.771271 0.31633 0.302182
58 4.3125 2.97974 0.0105625 7.60951 3.64047 5.66637 0.546198 1.48666 0.914437 0.321458 0.333138
59 4.3875 3.40263 0.0172604 7.0836 3.81848 6.03651 0.558333 1.5948 1.07341 0.326649 0.365699
60 4.4625 3.76495 0.0249271 6.905 3.99798 7.24781 0.573406 1.62469 1.24094 0.332309 0.399965
61 4.5375 3.54257 0.0323854 6.83366 4.18165 7.27665 0.589052 1.53552 1.40464 0.336587 0.435849
62 4.6125 3.97415 0.0410312 6.91779 4.37377 6.39495 0.60326 1.46504 1.56604 0.33992 0.473296
63 4.6875 4.90967 0.0520625 6.90557 4.57184 6.89104 0.619073 1.42019 1.72762 0.342437 0.512257
64 4.7625 4.45534 0.0623958 6.92972 4.77702 7.63881 0.637167 1.35687 1.88698 0.340038 0.552193
65 4.8375 4.21814 0.0724896 6.8923 4.98757 8.87005 0.658844 1.29699 2.04414 0.341067 0.593522
66 4.9125 4.19586 0.0828437 6.90913 5.20522 9.92599 0.683859 1.22926 2.19775 0.345173 0.636655
67 4.9875 5.55718 0.0969792 7.27055 5.44131 11.4422 0.713583 1.23806 2.35722 0.350305 0.681776
68 5.0625 4.94857 0.109948 7.5387 5.69353 12.4231 0.746833 1.28328 2.52752 0.356486 0.729085
69 5.1375 5.16408 0.123885 7.66743 5.9577 12.8755 0.782323 1.29239 2.70415 0.362878 0.778679
70 5.2125 5.02404 0.137844 7.74119 6.23227 13.2548 0.819932 1.29638 2.88654 0.368899 0.830579
71 5.2875 4.82788 0.151646 7.49945 6.50596 13.4487 0.859198 1.30426 3.07535 0.37775 0.885264
72 5.3625 4.56979 0.165083 7.04695 6.77049 12.4057 0.896453 1.3078 3.27008 0.39014 0.943357
73 5.4375 4.84427 0.179729 6.59251 7.02494 11.1853 0.93099 1.27725 3.46562 0.401594 1.00484
74 5.5125 4.96477 0.195156 6.09739 7.26681 11.2096 0.966563 1.26444 3.66458 0.411472 1.06958
75 5.5875 5.95157 0.214156 5.78592 7.50261 11.1695 1.00298 1.24242 3.86543 0.421771 1.13777
76 5.6625 6.16985 0.234385 5.62943 7.73823 11.8166 1.04255 1.22162 4.06826 0.429358 1.20905
77 5.7375 6.10554 0.254937 5.50783 7.97492 12.1642 1.08436 1.24971 4.28128 0.440846 1.2842
78 5.8125 6.30177 0.276708 5.46156 8.21579 13.3846 1.13159 1.26346 4.50231 0.449304 1.3628
79 5.8875 7.01802 0.301583 5.46637 8.46313 13.1652 1.17924 1.25864 4.72821 0.46102 1.44555
80 5.9625 7.6363 0.329344 5.39234 8.71338 12.5766 1.22594 1.27417 4.96277 0.471966 1.53243
81 6.0375 8.16598 0.359781 5.37337 8.96906 11.7215 1.27056 1.25256 5.19919 0.481183 1.62325
82 6.1125 8.25583 0.391323 5.34078 9.22955 9.86185 1.30904 1.24263 5.43959 0.493177 1.71866
83 6.1875 8.0915 0.423 5.30515 9.49468 7.72231 1.33991 1.22714 5.68286 0.50751 1.81927
84 6.2625 7.95859 0.454917 5.17844 9.7598 6.1854 1.36524 1.16371 5.91919 0.525208 1.92593
85 6.3375 7.23364 0.484625 5.10269 10.0273 5.15823 1.38688 1.10135 6.14823 0.544596 2.03919
86 6.4125 6.96385 0.513906 4.98238 10.2948 4.06555 1.40434 1.03349 6.36829 0.563152 2.1591
87 6.4875 6.74568 0.542938 4.82481 10.5598 3.44714 1.41949 1.00832 6.58803 0.579533 2.2854
88 6.5625 6.14531 0.57 4.73721 10.8262 2.99822 1.43297 1.01007 6.81328 0.597848 2.41871
89 6.6375 6.35406 0.598625 4.70294 11.0966 2.73727 1.44557 1.02269 7.04658 0.612636 2.55847
90 6.7125 6.94086 0.630604 4.71647 11.374 2.67976 1.45818 1.05734 7.29327 0.624269 2.70412
91 6.7875 7.24383 0.664729 4.59671 11.6505 2.60463 1.47071 1.08888 7.55302 0.633032 2.85513
92 6.8625 7.27022 0.69974 4.5433 11.9298 2.42305 1.48263 1.08061 7.81653 0.639504 3.01108
93 6.9375 7.45254 0.736417 4.57061 12.2169 2.5927 1.49566 1.12013 8.09568 0.648701 3.17274
94 7.0125 7.00603 0.771646 4.5618 12.5098 2.8134 1.5101 1.16775 8.39303 0.659737 3.34073
95 7.0875 7.53182 0.810333 4.55306 12.8083 2.62907 1.5239 1.26271 8.72146 0.670031 3.51501
96 7.1625 8.18905 0.853292 4.62807 13.1183 2.6686 1.53819 1.35585 9.08163 0.680927 3.69589
97 7.2375 7.99687 0.896125 4.62062 13.4342 2.45648 1.55163 1.43425 9.47065 0.689734 3.88297
98 7.3125 8.48522 0.942521 4.66519 13.7599 2.5789 1.56603 1.5136 9.88973 0.69584 4.07563
99 7.3875 8.14954 0.988 4.62819 14.0896 2.61727 1.58095 1.54323 10.3258 0.705288 4.27494
100 7.4625 7.33534 1.02977 4.70199 14.4314 2.62225 1.5962 1.57886 10.7811 0.712933 4.48052
101 7.5375 6.84224 1.06952 4.66696 14.7775 2.80383 1.61283 1.6211 11.258 0.717223 4.69152
102 7.6125 7.50968 1.11402 4.62475 15.1274 3.01221 1.63106 1.66133 11.7565 0.721277 4.90795
103 7.6875 7.72413 1.1607 4.57006 15.4799 3.19424 1.65078 1.71435 12.2811 0.725038 5.12982
104 7.7625 8.30593 1.21188 4.44649 15.8297 3.48375 1.6727 1.73344 12.822 0.729485 5.35742
105 7.8375 7.52251 1.25912 4.39622 16.1822 3.57085 1.6956 1.70398 13.364 0.733314 5.59066
106 7.9125 7.74831 1.30873 4.29779 16.5334 3.72653 1.71997 1.70491 13.9167 0.73954 5.83041
107 7.9875 6.75564 1.3528 4.22503 16.8853 3.6389 1.74421 1.70757 14.4808 0.746163 6.07691
108 8.0625 5.93473 1.39225 4.13789 17.2364 3.71882 1.76946 1.68629 15.0484 0.751878 6.32999
109 8.1375 5.67046 1.43065 4.00689 17.5828 3.92625 1.79661 1.67016 15.621 0.755875 6.58916
110 8.2125 5.62627 1.46945 3.94741 17.9303 3.74098 1.82296 1.68538 16.2096 0.761501 6.8551
111 8.2875 5.62576 1.50896 3.87792 18.278 3.63945 1.84906 1.64264 16.7938 0.765901 7.12749
112 8.3625 5.41168 1.54766 3.80953 18.6258 3.58659 1.87526 1.61409 17.3783 0.773696 7.40765
113 8.4375 5.22575 1.5857 3.76166 18.9753 3.65481 1.90243 1.57715 17.9597 0.781438 7.69571
114 8.5125 5.06237 1.62321 3.7259 19.3278 3.61754 1.9298 1.55686 18.5438 0.786762 7.99091
115 8.5875 4.84863 1.65977 3.65786 19.6799 3.38826 1.9559 1.53367 19.1294 0.794224 8.29419
116 8.6625 4.82477 1.69679 3.60367 20.0329 3.30325 1.98178 1.50271 19.7133 0.803888 8.60654
117 8.7375 4.72895 1.73371 3.58702 20.3904 3.34282 2.00843 1.49527 20.3044 0.813548 8.92814
118 8.8125 4.75505 1.77147 3.55813 20.7511 3.45828 2.03648 1.50807 20.9108 0.824392 9.25965
119 8.8875 4.55907 1.80829 3.47398 21.1093 3.57758 2.06599 1.5137 21.5299 0.832905 9.60031
120 8.9625 4.58961 1.84599 3.43968 21.4699 3.7452 2.09741 1.52129 22.1627 0.840736 9.94999
121 9.0375 4.59981 1.88441 3.40847 21.8333 4.13638 2.13269 1.52238 22.8065 0.847338 10.3084
122 9.1125 4.77099 1.92492 3.38426 22.2002 4.42654 2.17107 1.52691 23.4631 0.851881 10.6746
123 9.1875 4.89737 1.96719 3.38406 22.5731 4.74158 2.21287 1.52277 24.1286 0.855732 11.0487
124 9.2625 5.17935 2.01263 3.39757 22.9536 4.96158 2.25732 1.54916 24.8168 0.862046 11.4316
125 9.3375 5.35236 2.06034 3.45692 23.347 5.06524 2.30344 1.5592 25.5208 0.870233 11.8245
126 9.4125 5.2467 2.10788 3.45979 23.7471 5.08729 2.35051 1.55893 26.2359 0.879247 12.2278
127 9.4875 5.23764 2.15608 3.46142 24.1539 5.13185 2.39875 1.55853 26.9623 0.890707 12.643
128 9.5625 5.04886 2.20329 3.46201 24.5671 4.94531 2.44597 1.54077 27.6918 0.903505 13.0708
129 9.6375 4.48581 2.2459 3.42608 24.9825 4.75051 2.49205 1.52108 28.4234 0.918647 13.5126
130 9.7125 4.07231 2.28518 3.41778 25.4034 4.38875 2.53529 1.47848 29.1456 0.933612 13.9686
131 9.7875 3.97611 2.32412 3.45278 25.8351 4.43421 2.57965 1.47299 29.8762 0.949757 14.4397
132 9.8625 3.62786 2.36021 3.38705 26.2652 4.51828 2.62554 1.45128 30.6072 0.965319 14.9259
133 9.9375 3.39072 2.39445 3.37571 26.7004 4.40489 2.67097 1.45872 31.3531 0.977187 15.4256
134 10.0125 3.37364 2.42903 3.35112 27.1389 4.38143 2.71684 1.47345 32.1179 0.992615 15.9409
135 10.0875 2.93824 2.4596 3.34911 27.5838 4.19546 2.76142 1.50539 32.9111 1.0032 16.4694
136 10.1625 2.8753 2.48997 3.38292 28.0398 4.17674 2.80647 1.5316 33.7302 1.01438 17.0119
137 10.2375 2.88679 2.52091 3.36007 28.4995 4.08912 2.85122 1.53192 34.5615 1.01911 17.565
138 10.3125 3.09975 2.55461 3.35531 28.9653 3.97405 2.89536 1.54885 35.4144 1.02482 18.1293
139 10.3875 2.98812 2.58758 3.36775 29.4397 3.91502 2.93947 1.58563 36.3003 1.03004 18.7048
140 10.4625 2.84679 2.61945 3.37771 29.9223 3.79622 2.98287 1.61956 37.2183 1.03713 19.2926
141 10.5375 2.96237 2.65308 3.34769 30.4076 3.94225 3.02858 1.64539 38.1643 1.04648 19.8943
142 10.6125 3.31411 2.69125 3.29229 30.8916 3.88008 3.07422 1.68084 39.1445 1.05401 20.509
143 10.6875 3.45148 2.73156 3.24401 31.3753 3.69089 3.11824 1.71079 40.1564 1.06302 21.1377
144 10.7625 3.66562 2.77498 3.19148 31.8579 3.50831 3.16068 1.74897 41.2054 1.06909 21.7789
145 10.8375 3.97501 2.82272 3.14151 32.3395 3.57287 3.20451 1.77961 42.2877 1.07529 22.4329
146 10.9125 4.08138 2.87242 3.09235 32.8202 3.53147 3.24842 1.7955 43.3948 1.08097 23.0994
147 10.9875 4.32625 2.92582 3.05444 33.3016 3.58753 3.29365 1.80004 44.52 1.08677 23.7788
